onset,score,predict
0:01:22,0.5209966,door
0:01:22.100000,0.5209966,door
0:01:22.200000,0.5209966,door
0:01:22.300000,0.5209966,door
0:01:22.400000,0.5209966,door
0:01:22.500000,0.5209966,door
0:01:22.600000,0.5209966,door
0:01:22.700000,0.5209966,door
0:01:22.800000,0.0,unknown
0:01:22.900000,0.0,unknown
0:01:23,0.0,unknown
0:01:23.100000,0.0,unknown
0:01:23.200000,0.0,unknown
0:01:23.300000,0.0,unknown
0:01:23.400000,0.0,unknown
0:01:23.500000,0.0,unknown
0:01:23.600000,0.0,unknown
0:01:23.700000,0.0,unknown
0:01:23.800000,0.0,unknown
0:01:23.900000,0.0,unknown
0:01:24,0.0,unknown
0:01:24.100000,0.0,unknown
0:01:24.200000,0.0,unknown
0:01:24.300000,0.0,unknown
0:01:24.400000,0.0,unknown
0:01:24.500000,0.68971366,car
0:01:24.600000,0.0,unknown
0:01:24.700000,0.56535274,carpassing
0:01:24.800000,0.0,unknown
0:01:24.900000,0.0,unknown
0:01:25,0.0,unknown
0:01:25.100000,0.0,unknown
0:01:25.200000,0.0,unknown
0:01:25.300000,0.0,unknown
0:01:25.400000,0.5209966,door
0:01:25.500000,0.5209966,door
0:01:25.600000,0.5209966,door
0:01:25.700000,0.5209966,door
0:01:25.800000,0.5209966,door
0:01:25.900000,0.5209966,door
0:01:26,0.5209966,door
0:01:26.100000,0.5209966,door
0:01:26.200000,0.5209966,door
0:01:26.300000,0.5209966,door
0:01:26.400000,0.5209966,door
0:01:26.500000,0.5209966,door
0:01:26.600000,0.5209966,door
0:01:26.700000,0.5209966,door
0:01:26.800000,0.5209966,door
0:01:26.900000,0.5209966,door
0:01:27,0.5209966,door
0:01:27.100000,0.5209966,door
0:01:27.200000,0.5209966,door
0:01:27.300000,0.5209966,door
0:01:27.400000,0.5209966,door
0:01:27.500000,0.5209966,door
0:01:27.600000,0.5209966,door
0:01:27.700000,0.5209966,door
0:01:27.800000,0.5209966,door
0:01:27.900000,0.5209966,door
0:01:28,0.5209966,door
0:01:28.100000,0.5209966,door
0:01:28.200000,0.5209966,door
0:01:28.300000,0.5209966,door
0:01:28.400000,0.5209966,door
0:01:28.500000,0.0,unknown
0:01:28.600000,0.0,unknown
0:01:28.700000,0.0,unknown
0:01:28.800000,0.0,unknown
0:01:28.900000,0.0,unknown
0:01:29,0.5209966,door
0:01:29.100000,0.5209966,door
0:01:29.200000,0.5209966,door
0:01:29.300000,0.5209966,door
0:01:29.400000,0.5209966,door
0:01:29.500000,0.5209966,door
0:01:29.600000,0.5209966,door
0:01:29.700000,0.5209966,door
0:01:29.800000,0.5209966,door
0:01:29.900000,0.5209966,door
0:01:30,0.5209966,door
0:01:30.100000,0.5209966,door
0:01:30.200000,0.5209966,door
0:01:30.300000,0.0,unknown
0:01:30.400000,0.0,unknown
0:01:30.500000,0.0,unknown
0:01:30.600000,0.0,unknown
0:01:30.700000,0.5209966,door
0:01:30.800000,0.5209966,door
0:01:30.900000,0.5209966,door
0:01:31,0.5209966,door
0:01:31.100000,0.5209966,door
0:01:31.200000,0.5209966,door
0:01:31.300000,0.5209966,door
0:01:31.400000,0.0,unknown
0:01:31.500000,0.0,unknown
0:01:31.600000,0.0,unknown
0:01:31.700000,0.0,unknown
0:01:31.800000,0.0,unknown
0:01:31.900000,0.0,unknown
0:01:32,0.0,unknown
0:01:32.100000,0.0,unknown
0:01:32.200000,0.0,unknown
0:01:32.300000,0.0,unknown
0:01:32.400000,0.0,unknown
0:01:32.500000,0.0,unknown
0:01:32.600000,0.0,unknown
0:01:32.700000,0.0,unknown
0:01:32.800000,0.0,unknown
0:01:32.900000,0.0,unknown
0:01:33,0.0,unknown
0:01:33.100000,0.0,unknown
0:01:33.200000,0.0,unknown
0:01:33.300000,0.0,unknown
0:01:33.400000,0.0,unknown
0:01:33.500000,0.5209966,door
0:01:33.600000,0.5209966,door
0:01:33.700000,0.5209966,door
0:01:33.800000,0.5209966,door
0:01:33.900000,0.5209966,door
0:01:34,0.5209966,door
0:01:34.100000,0.5209966,door
0:01:34.200000,0.5209966,door
0:01:34.300000,0.5209966,door
0:01:34.400000,0.0,unknown
0:01:34.500000,0.0,unknown
0:01:34.600000,0.0,unknown
0:01:34.700000,0.0,unknown
0:01:34.800000,0.0,unknown
0:01:34.900000,0.0,unknown
0:01:35,0.0,unknown
0:01:35.100000,0.0,unknown
0:01:35.200000,0.0,unknown
0:01:35.300000,0.0,unknown
0:01:35.400000,0.0,unknown
0:01:35.500000,0.0,unknown
0:01:35.600000,0.0,unknown
0:01:35.700000,0.0,unknown
0:01:35.800000,0.0,unknown
